source,target,weight
"Rezende, Wanderson","Seid, Christopher A.",1
"Hudspeth, Elissa M.","Rezende, Wanderson",1
"Pollet, Jeroen","Rezende, Wanderson",1
"McAtee, C. Patrick","Rezende, Wanderson",1
"Rezende, Wanderson","Strych, Ulrich",1
"Bottazzi, Maria Elena","Rezende, Wanderson",1
"Hotez, Peter J.","Rezende, Wanderson",1
"Hudspeth, Elissa M.","Seid, Christopher A.",1
"Pollet, Jeroen","Seid, Christopher A.",1
"McAtee, C. Patrick","Seid, Christopher A.",1
"Seid, Christopher A.","Strych, Ulrich",1
"Bottazzi, Maria Elena","Seid, Christopher A.",1
"Hotez, Peter J.","Seid, Christopher A.",1
"Hudspeth, Elissa M.","Pollet, Jeroen",1
"Hudspeth, Elissa M.","McAtee, C. Patrick",1
"Hudspeth, Elissa M.","Strych, Ulrich",1
"Bottazzi, Maria Elena","Hudspeth, Elissa M.",1
"Hotez, Peter J.","Hudspeth, Elissa M.",1
"McAtee, C. Patrick","Pollet, Jeroen",1
"Pollet, Jeroen","Strych, Ulrich",1
"Bottazzi, Maria Elena","Pollet, Jeroen",1
"Hotez, Peter J.","Pollet, Jeroen",1
"McAtee, C. Patrick","Strych, Ulrich",1
"Bottazzi, Maria Elena","McAtee, C. Patrick",1
"Hotez, Peter J.","McAtee, C. Patrick",1
"Bottazzi, Maria Elena","Strych, Ulrich",1
"Hotez, Peter J.","Strych, Ulrich",1
"Bottazzi, Maria Elena","Hotez, Peter J.",1
"Kumaki, Yohichi","Salazar, Andres M.",1
"Kumaki, Yohichi","Wandersee, Miles K.",1
"Barnard, Dale L.","Kumaki, Yohichi",1
"Salazar, Andres M.","Wandersee, Miles K.",1
"Barnard, Dale L.","Salazar, Andres M.",1
"Barnard, Dale L.","Wandersee, Miles K.",1
"Gibney, Katherine B","Hall, Robert",1
"Hsu, You-Ren","Kang, Yen-Wen",1
"Fang, Jung-Ying","Hsu, You-Ren",1
"Hsu, You-Ren","Huang, Yu-Fen",1
"Hsu, You-Ren","Sun, Yuh-Chang",1
"Hsu, Chia-Hsien","Hsu, You-Ren",1
"Chen, Chih-Chen","Hsu, You-Ren",1
"Hsu, You-Ren","Li, Sheng-Shian",1
"Hsu, You-Ren","Yeh, J. Andrew",1
"Hsu, You-Ren","Yao, Da-Jeng",1
"Fang, Jung-Ying","Kang, Yen-Wen",1
"Kang, Yen-Wen","Lee, Geng-Yen",1
"Chyi, Jen-Inn","Kang, Yen-Wen",1
"Chang, Chung-ke","Kang, Yen-Wen",1
"Huang, Chih-Cheng","Kang, Yen-Wen",1
"Hsu, Chen-Pin","Kang, Yen-Wen",1
"Huang, Tai-huang","Kang, Yen-Wen",1
"Huang, Yu-Fen","Kang, Yen-Wen",1
"Kang, Yen-Wen","Sun, Yuh-Chang",1
"Hsu, Chia-Hsien","Kang, Yen-Wen",1
"Chen, Chih-Chen","Kang, Yen-Wen",1
"Kang, Yen-Wen","Li, Sheng-Shian",1
"Kang, Yen-Wen","Yeh, J. Andrew",1
"Kang, Yen-Wen","Yao, Da-Jeng",1
"Kang, Yen-Wen","Ren, Fan",1
"Kang, Yen-Wen","Wang, Yu-Lin",1
"Fang, Jung-Ying","Lee, Geng-Yen",1
"Chyi, Jen-Inn","Fang, Jung-Ying",1
"Chang, Chung-ke","Fang, Jung-Ying",1
"Fang, Jung-Ying","Huang, Chih-Cheng",1
"Fang, Jung-Ying","Hsu, Chen-Pin",1
"Fang, Jung-Ying","Huang, Tai-huang",1
"Fang, Jung-Ying","Huang, Yu-Fen",1
"Fang, Jung-Ying","Sun, Yuh-Chang",1
"Fang, Jung-Ying","Hsu, Chia-Hsien",1
"Chen, Chih-Chen","Fang, Jung-Ying",1
"Fang, Jung-Ying","Li, Sheng-Shian",1
"Fang, Jung-Ying","Yeh, J. Andrew",1
"Fang, Jung-Ying","Yao, Da-Jeng",1
"Fang, Jung-Ying","Ren, Fan",1
"Fang, Jung-Ying","Wang, Yu-Lin",1
"Huang, Yu-Fen","Lee, Geng-Yen",1
"Lee, Geng-Yen","Sun, Yuh-Chang",1
"Hsu, Chia-Hsien","Lee, Geng-Yen",1
"Chen, Chih-Chen","Lee, Geng-Yen",1
"Lee, Geng-Yen","Li, Sheng-Shian",1
"Lee, Geng-Yen","Yeh, J. Andrew",1
"Lee, Geng-Yen","Yao, Da-Jeng",1
"Chyi, Jen-Inn","Huang, Yu-Fen",1
"Chyi, Jen-Inn","Sun, Yuh-Chang",1
"Chyi, Jen-Inn","Hsu, Chia-Hsien",1
"Chen, Chih-Chen","Chyi, Jen-Inn",1
"Chyi, Jen-Inn","Li, Sheng-Shian",1
"Chyi, Jen-Inn","Yeh, J. Andrew",1
"Chyi, Jen-Inn","Yao, Da-Jeng",1
"Chang, Chung-ke","Huang, Yu-Fen",1
"Chang, Chung-ke","Sun, Yuh-Chang",1
"Chang, Chung-ke","Hsu, Chia-Hsien",1
"Chang, Chung-ke","Chen, Chih-Chen",1
"Chang, Chung-ke","Li, Sheng-Shian",1
"Chang, Chung-ke","Yeh, J. Andrew",1
"Chang, Chung-ke","Yao, Da-Jeng",1
"Huang, Chih-Cheng","Huang, Yu-Fen",1
"Huang, Chih-Cheng","Sun, Yuh-Chang",1
"Hsu, Chia-Hsien","Huang, Chih-Cheng",1
"Chen, Chih-Chen","Huang, Chih-Cheng",1
"Huang, Chih-Cheng","Li, Sheng-Shian",1
"Huang, Chih-Cheng","Yeh, J. Andrew",1
"Huang, Chih-Cheng","Yao, Da-Jeng",1
"Hsu, Chen-Pin","Huang, Yu-Fen",1
"Hsu, Chen-Pin","Sun, Yuh-Chang",1
"Hsu, Chen-Pin","Hsu, Chia-Hsien",1
"Chen, Chih-Chen","Hsu, Chen-Pin",1
"Hsu, Chen-Pin","Li, Sheng-Shian",1
"Hsu, Chen-Pin","Yeh, J. Andrew",1
"Hsu, Chen-Pin","Yao, Da-Jeng",1
"Huang, Tai-huang","Huang, Yu-Fen",1
"Huang, Tai-huang","Sun, Yuh-Chang",1
"Hsu, Chia-Hsien","Huang, Tai-huang",1
"Chen, Chih-Chen","Huang, Tai-huang",1
"Huang, Tai-huang","Li, Sheng-Shian",1
"Huang, Tai-huang","Yeh, J. Andrew",1
"Huang, Tai-huang","Yao, Da-Jeng",1
"Huang, Yu-Fen","Sun, Yuh-Chang",1
"Hsu, Chia-Hsien","Huang, Yu-Fen",1
"Chen, Chih-Chen","Huang, Yu-Fen",1
"Huang, Yu-Fen","Li, Sheng-Shian",1
"Huang, Yu-Fen","Yeh, J. Andrew",1
"Huang, Yu-Fen","Yao, Da-Jeng",1
"Huang, Yu-Fen","Ren, Fan",1
"Huang, Yu-Fen","Wang, Yu-Lin",1
"Hsu, Chia-Hsien","Sun, Yuh-Chang",1
"Chen, Chih-Chen","Sun, Yuh-Chang",1
"Li, Sheng-Shian","Sun, Yuh-Chang",1
"Sun, Yuh-Chang","Yeh, J. Andrew",1
"Sun, Yuh-Chang","Yao, Da-Jeng",1
"Ren, Fan","Sun, Yuh-Chang",1
"Sun, Yuh-Chang","Wang, Yu-Lin",1
"Chen, Chih-Chen","Hsu, Chia-Hsien",1
"Hsu, Chia-Hsien","Li, Sheng-Shian",1
"Hsu, Chia-Hsien","Yeh, J. Andrew",1
"Hsu, Chia-Hsien","Yao, Da-Jeng",1
"Hsu, Chia-Hsien","Ren, Fan",1
"Hsu, Chia-Hsien","Wang, Yu-Lin",1
"Chen, Chih-Chen","Li, Sheng-Shian",1
"Chen, Chih-Chen","Yeh, J. Andrew",1
"Chen, Chih-Chen","Yao, Da-Jeng",1
"Chen, Chih-Chen","Ren, Fan",1
"Chen, Chih-Chen","Wang, Yu-Lin",1
"Li, Sheng-Shian","Yeh, J. Andrew",1
"Li, Sheng-Shian","Yao, Da-Jeng",1
"Li, Sheng-Shian","Ren, Fan",1
"Li, Sheng-Shian","Wang, Yu-Lin",1
"Yao, Da-Jeng","Yeh, J. Andrew",1
"Ren, Fan","Yeh, J. Andrew",1
"Wang, Yu-Lin","Yeh, J. Andrew",1
"Ren, Fan","Yao, Da-Jeng",1
"Wang, Yu-Lin","Yao, Da-Jeng",1
"Kong, Jianqiang","Shi, Yanwei",1
"Kong, Jianqiang","Wang, Zhifang",1
"Kong, Jianqiang","Pan, Yiting",1
"Shi, Yanwei","Wang, Zhifang",1
"Pan, Yiting","Shi, Yanwei",1
"Pan, Yiting","Wang, Zhifang",1
"LÃ¼, Hong","Wu, Qingfa",1
"He, Ximiao","Wu, Qingfa",1
"Wu, Qingfa","Ye, Chen",1
"Lin, Wei","Wu, Qingfa",3
"Chen, Wenjun","Wu, Qingfa",1
"Bi, Shengli","Wu, Qingfa",2
"LÃ¼, Hong","Zhang, Yilin",1
"He, Ximiao","Zhang, Yilin",1
"Ye, Chen","Zhang, Yilin",1
"Lin, Wei","Zhang, Yilin",1
"Chen, Wenjun","Zhang, Yilin",1
"Bi, Shengli","Zhang, Yilin",1
"LÃ¼, Hong","Wang, Jing",1
"He, Ximiao","LÃ¼, Hong",1
"Liu, Yong","LÃ¼, Hong",1
"LÃ¼, Hong","Ye, Chen",1
"Lin, Wei","LÃ¼, Hong",1
"Hu, Jianfei","LÃ¼, Hong",1
"Ji, Jia","LÃ¼, Hong",1
"LÃ¼, Hong","Xu, Jing",1
"LÃ¼, Hong","Ye, Jia",1
"Hu, Yongwu","LÃ¼, Hong",1
"Chen, Wenjun","LÃ¼, Hong",1
"Li, Songgang","LÃ¼, Hong",1
"LÃ¼, Hong","Wang, Jun",1
"LÃ¼, Hong","Wang, Jian",1
"Bi, Shengli","LÃ¼, Hong",1
"LÃ¼, Hong","Yang, Huanming",1
"He, Ximiao","Wang, Jing",1
"Wang, Jing","Ye, Chen",1
"Lin, Wei","Wang, Jing",3
"Chen, Wenjun","Wang, Jing",1
"He, Ximiao","Liu, Yong",1
"He, Ximiao","Ye, Chen",1
"He, Ximiao","Lin, Wei",1
"He, Ximiao","Hu, Jianfei",1
"He, Ximiao","Ji, Jia",1
"He, Ximiao","Xu, Jing",1
"He, Ximiao","Ye, Jia",1
"He, Ximiao","Hu, Yongwu",1
"Chen, Wenjun","He, Ximiao",1
"He, Ximiao","Li, Songgang",1
"He, Ximiao","Wang, Jun",1
"He, Ximiao","Wang, Jian",1
"Bi, Shengli","He, Ximiao",1
"He, Ximiao","Yang, Huanming",1
"Liu, Yong","Ye, Chen",1
"Lin, Wei","Liu, Yong",3
"Chen, Wenjun","Liu, Yong",1
"Bi, Shengli","Liu, Yong",2
"Lin, Wei","Ye, Chen",1
"Hu, Jianfei","Ye, Chen",1
"Ji, Jia","Ye, Chen",1
"Xu, Jing","Ye, Chen",1
"Ye, Chen","Ye, Jia",1
"Hu, Yongwu","Ye, Chen",1
"Chen, Wenjun","Ye, Chen",1
"Li, Songgang","Ye, Chen",1
"Wang, Jun","Ye, Chen",1
"Wang, Jian","Ye, Chen",1
"Bi, Shengli","Ye, Chen",1
"Yang, Huanming","Ye, Chen",1
"Hu, Jianfei","Lin, Wei",3
"Ji, Jia","Lin, Wei",3
"Lin, Wei","Xu, Jing",3
"Lin, Wei","Ye, Jia",3
"Hu, Yongwu","Lin, Wei",3
"Chen, Wenjun","Lin, Wei",1
"Li, Songgang","Lin, Wei",3
"Lin, Wei","Wang, Jun",3
"Lin, Wei","Wang, Jian",3
"Bi, Shengli","Lin, Wei",3
"Lin, Wei","Yang, Huanming",3
"Chen, Wenjun","Hu, Jianfei",1
"Chen, Wenjun","Ji, Jia",1
"Chen, Wenjun","Xu, Jing",1
"Chen, Wenjun","Ye, Jia",1
"Chen, Wenjun","Hu, Yongwu",1
"Chen, Wenjun","Li, Songgang",1
"Chen, Wenjun","Wang, Jun",1
"Chen, Wenjun","Wang, Jian",1
"Bi, Shengli","Chen, Wenjun",1
"Chen, Wenjun","Yang, Huanming",1
"Bhattacharyya, Dipita","Ghosh, Anirban",1
"Bhattacharyya, Dipita","Bhunia, Anirban",1
"Kwon, Jung Min","Park, Ji-Young",1
"Kim, Doman","Park, Ji-Young",1
"Kim, Jang Hoon","Kwon, Jung Min",1
"Kim, Doman","Kim, Jang Hoon",1
"Kwon, Hyung-Jun","Kwon, Jung Min",1
"Jeong, Hyung Jae","Kwon, Jung Min",1
"Kim, Young Min","Kwon, Jung Min",1
"Kim, Doman","Kwon, Jung Min",1
"Kwon, Jung Min","Lee, Woo Song",1
"Kwon, Jung Min","Ryu, Young Bae",1
"Kim, Doman","Kwon, Hyung-Jun",1
"Jeong, Hyung Jae","Kim, Doman",1
"Kim, Doman","Kim, Young Min",1
"Kim, Doman","Lee, Woo Song",1
"Kim, Doman","Ryu, Young Bae",1
"Chia, Adeline","Ng, Oi-Wing",1
"Ng, Oi-Wing","Tan, Anthony T.",1
"Jadi, Ramesh S.","Ng, Oi-Wing",1
"Leong, Hoe Nam","Ng, Oi-Wing",1
"Bertoletti, Antonio","Ng, Oi-Wing",1
"Chia, Adeline","Tan, Anthony T.",1
"Chia, Adeline","Jadi, Ramesh S.",1
"Chia, Adeline","Leong, Hoe Nam",1
"Bertoletti, Antonio","Chia, Adeline",1
"Chia, Adeline","Tan, Yee-Joo",1
"Jadi, Ramesh S.","Tan, Anthony T.",1
"Leong, Hoe Nam","Tan, Anthony T.",1
"Bertoletti, Antonio","Tan, Anthony T.",1
"Tan, Anthony T.","Tan, Yee-Joo",1
"Jadi, Ramesh S.","Leong, Hoe Nam",1
"Bertoletti, Antonio","Jadi, Ramesh S.",1
"Jadi, Ramesh S.","Tan, Yee-Joo",1
"Bertoletti, Antonio","Leong, Hoe Nam",1
"Leong, Hoe Nam","Tan, Yee-Joo",1
"Chun, Aspen","Turlington, Mark",1
"Grum-Tokars, Valerie","Turlington, Mark",1
"Daniels, J. Scott","Turlington, Mark",1
"Dawson, Eric","Turlington, Mark",1
"Saldanha, Adrian","Turlington, Mark",1
"Mesecar, Andrew D.","Turlington, Mark",1
"Chun, Aspen","Tomar, Sakshi",1
"Chun, Aspen","Eggler, Aimee",1
"Chun, Aspen","Grum-Tokars, Valerie",1
"Chun, Aspen","Jacobs, Jon",1
"Chun, Aspen","Daniels, J. Scott",1
"Chun, Aspen","Dawson, Eric",1
"Chun, Aspen","Saldanha, Adrian",1
"Chase, Peter","Chun, Aspen",1
"Baez-Santos, Yahira M.","Chun, Aspen",1
"Chun, Aspen","Lindsley, Craig W.",1
"Chun, Aspen","Hodder, Peter",1
"Chun, Aspen","Mesecar, Andrew D.",1
"Chun, Aspen","Stauffer, Shaun R.",1
"Grum-Tokars, Valerie","Tomar, Sakshi",1
"Daniels, J. Scott","Tomar, Sakshi",1
"Dawson, Eric","Tomar, Sakshi",1
"Saldanha, Adrian","Tomar, Sakshi",1
"Mesecar, Andrew D.","Tomar, Sakshi",1
"Eggler, Aimee","Grum-Tokars, Valerie",1
"Daniels, J. Scott","Eggler, Aimee",1
"Dawson, Eric","Eggler, Aimee",1
"Eggler, Aimee","Saldanha, Adrian",1
"Eggler, Aimee","Mesecar, Andrew D.",1
"Grum-Tokars, Valerie","Jacobs, Jon",1
"Daniels, J. Scott","Grum-Tokars, Valerie",1
"Dawson, Eric","Grum-Tokars, Valerie",1
"Grum-Tokars, Valerie","Saldanha, Adrian",1
"Chase, Peter","Grum-Tokars, Valerie",1
"Baez-Santos, Yahira M.","Grum-Tokars, Valerie",1
"Grum-Tokars, Valerie","Lindsley, Craig W.",1
"Grum-Tokars, Valerie","Hodder, Peter",1
"Grum-Tokars, Valerie","Mesecar, Andrew D.",1
"Grum-Tokars, Valerie","Stauffer, Shaun R.",1
"Daniels, J. Scott","Jacobs, Jon",1
"Dawson, Eric","Jacobs, Jon",1
"Jacobs, Jon","Saldanha, Adrian",1
"Jacobs, Jon","Mesecar, Andrew D.",1
"Daniels, J. Scott","Dawson, Eric",1
"Daniels, J. Scott","Saldanha, Adrian",1
"Chase, Peter","Daniels, J. Scott",1
"Baez-Santos, Yahira M.","Daniels, J. Scott",1
"Daniels, J. Scott","Lindsley, Craig W.",1
"Daniels, J. Scott","Hodder, Peter",1
"Daniels, J. Scott","Mesecar, Andrew D.",1
"Daniels, J. Scott","Stauffer, Shaun R.",1
"Dawson, Eric","Saldanha, Adrian",1
"Chase, Peter","Dawson, Eric",1
"Baez-Santos, Yahira M.","Dawson, Eric",1
"Dawson, Eric","Lindsley, Craig W.",1
"Dawson, Eric","Hodder, Peter",1
"Dawson, Eric","Mesecar, Andrew D.",1
"Dawson, Eric","Stauffer, Shaun R.",1
"Chase, Peter","Saldanha, Adrian",1
"Baez-Santos, Yahira M.","Saldanha, Adrian",1
"Lindsley, Craig W.","Saldanha, Adrian",1
"Hodder, Peter","Saldanha, Adrian",1
"Mesecar, Andrew D.","Saldanha, Adrian",1
"Saldanha, Adrian","Stauffer, Shaun R.",1
"Chase, Peter","Mesecar, Andrew D.",1
"Baez-Santos, Yahira M.","Mesecar, Andrew D.",1
"Lindsley, Craig W.","Mesecar, Andrew D.",1
"Hodder, Peter","Mesecar, Andrew D.",1
"Mesecar, Andrew D.","Stauffer, Shaun R.",1
"Liu, Wei","Zhu, He-Min",1
"Liu, Wei","Niu, Guo-Jun",1
"Liu, Wei","Shi, En-Zhi",1
"Chen, Jie","Liu, Wei",1
"Liu, Wei","Sun, Bo",1
"Chen, Wei-Qiang","Liu, Wei",1
"Liu, Wei","Zhou, Hong-Gang",1
"Liu, Wei","Yang, Cheng",1
"Niu, Guo-Jun","Zhu, He-Min",1
"Shi, En-Zhi","Zhu, He-Min",1
"Chen, Jie","Zhu, He-Min",1
"Sun, Bo","Zhu, He-Min",1
"Chen, Wei-Qiang","Zhu, He-Min",1
"Zhou, Hong-Gang","Zhu, He-Min",1
"Yang, Cheng","Zhu, He-Min",1
"Niu, Guo-Jun","Shi, En-Zhi",1
"Chen, Jie","Niu, Guo-Jun",1
"Niu, Guo-Jun","Sun, Bo",1
"Chen, Wei-Qiang","Niu, Guo-Jun",1
"Niu, Guo-Jun","Zhou, Hong-Gang",1
"Niu, Guo-Jun","Yang, Cheng",1
"Chen, Jie","Shi, En-Zhi",1
"Shi, En-Zhi","Sun, Bo",1
"Chen, Wei-Qiang","Shi, En-Zhi",1
"Shi, En-Zhi","Zhou, Hong-Gang",1
"Shi, En-Zhi","Yang, Cheng",1
"Chen, Jie","Sun, Bo",1
"Chen, Jie","Chen, Wei-Qiang",1
"Chen, Jie","Zhou, Hong-Gang",1
"Chen, Jie","Yang, Cheng",1
"Chen, Wei-Qiang","Sun, Bo",1
"Sun, Bo","Zhou, Hong-Gang",1
"Sun, Bo","Yang, Cheng",1
"Chen, Wei-Qiang","Zhou, Hong-Gang",1
"Chen, Wei-Qiang","Yang, Cheng",1
"Yang, Cheng","Zhou, Hong-Gang",1
"Kawachi, Kengo","Sakai, Yusuke",1
"Sakai, Yusuke","Terada, Yutaka",1
"Omori, Hiroko","Sakai, Yusuke",1
"Matsuura, Yoshiharu","Sakai, Yusuke",1
"Kamitani, Wataru","Sakai, Yusuke",1
"Kawachi, Kengo","Terada, Yutaka",1
"Kawachi, Kengo","Omori, Hiroko",1
"Kawachi, Kengo","Matsuura, Yoshiharu",1
"Kamitani, Wataru","Kawachi, Kengo",1
"Omori, Hiroko","Terada, Yutaka",1
"Matsuura, Yoshiharu","Terada, Yutaka",1
"Kamitani, Wataru","Terada, Yutaka",1
"Matsuura, Yoshiharu","Omori, Hiroko",1
"Kamitani, Wataru","Omori, Hiroko",1
"Kamitani, Wataru","Matsuura, Yoshiharu",1
"Hattori, Yasunao","Shimamoto, Yasuhiro",1
"Kobayashi, Kazuya","Shimamoto, Yasuhiro",1
"Shimamoto, Yasuhiro","Teruya, Kenta",1
"Sanjoh, Akira","Shimamoto, Yasuhiro",1
"Nakagawa, Atsushi","Shimamoto, Yasuhiro",1
"Shimamoto, Yasuhiro","Yamashita, Eiki",1
"Akaji, Kenichi","Shimamoto, Yasuhiro",1
"Hattori, Yasunao","Kobayashi, Kazuya",1
"Hattori, Yasunao","Teruya, Kenta",1
"Hattori, Yasunao","Sanjoh, Akira",1
"Hattori, Yasunao","Nakagawa, Atsushi",1
"Hattori, Yasunao","Yamashita, Eiki",1
"Akaji, Kenichi","Hattori, Yasunao",1
"Kobayashi, Kazuya","Teruya, Kenta",1
"Kobayashi, Kazuya","Sanjoh, Akira",1
"Kobayashi, Kazuya","Nakagawa, Atsushi",1
"Kobayashi, Kazuya","Yamashita, Eiki",1
"Akaji, Kenichi","Kobayashi, Kazuya",1
"Sanjoh, Akira","Teruya, Kenta",1
"Nakagawa, Atsushi","Teruya, Kenta",1
"Teruya, Kenta","Yamashita, Eiki",1
"Nakagawa, Atsushi","Sanjoh, Akira",1
"Sanjoh, Akira","Yamashita, Eiki",1
"Akaji, Kenichi","Sanjoh, Akira",1
"Nakagawa, Atsushi","Yamashita, Eiki",1
"Akaji, Kenichi","Nakagawa, Atsushi",1
"Akaji, Kenichi","Yamashita, Eiki",1
"Mohammed, Khurram","Momattin, Hisham",1
"Momattin, Hisham","Zumla, Alimuddin",1
"Memish, Ziad A.","Momattin, Hisham",1
"Al-Tawfiq, Jaffar A.","Momattin, Hisham",1
"Mohammed, Khurram","Zumla, Alimuddin",1
"Memish, Ziad A.","Mohammed, Khurram",1
"Al-Tawfiq, Jaffar A.","Mohammed, Khurram",1
"Axmann, Marco","Struck, Anna-Winona",1
"Pfefferle, Susanne","Struck, Anna-Winona",1
"Drosten, Christian","Struck, Anna-Winona",1
"Meyer, Bernd","Struck, Anna-Winona",1
"Axmann, Marco","Pfefferle, Susanne",1
"Axmann, Marco","Drosten, Christian",1
"Axmann, Marco","Meyer, Bernd",1
"Drosten, Christian","Pfefferle, Susanne",1
"Meyer, Bernd","Pfefferle, Susanne",1
"Drosten, Christian","Meyer, Bernd",1
"Ge, Xing-Yi","Menachery, Vineet D.",1
"Donaldson, Eric F.","Menachery, Vineet D.",1
"Menachery, Vineet D.","Shi, Zhengli-Li",1
"Ge, Xing-Yi","Yount, Boyd L.",1
"Donaldson, Eric F.","Yount, Boyd L.",1
"Shi, Zhengli-Li","Yount, Boyd L.",1
"Agnihothram, Sudhakar","Debbink, Kari",1
"Debbink, Kari","Ge, Xing-Yi",1
"Debbink, Kari","Donaldson, Eric F.",1
"Debbink, Kari","Shi, Zhengli-Li",1
"Agnihothram, Sudhakar","Plante, Jessica A.",1
"Agnihothram, Sudhakar","Scobey, Trevor",1
"Agnihothram, Sudhakar","Ge, Xing-Yi",1
"Agnihothram, Sudhakar","Donaldson, Eric F.",1
"Agnihothram, Sudhakar","Randell, Scott H.",1
"Agnihothram, Sudhakar","Lanzavecchia, Antonio",1
"Agnihothram, Sudhakar","Marasco, Wayne A.",1
"Agnihothram, Sudhakar","Shi, Zhengli-Li",1
"Ge, Xing-Yi","Gralinski, Lisa E.",1
"Donaldson, Eric F.","Gralinski, Lisa E.",1
"Gralinski, Lisa E.","Shi, Zhengli-Li",1
"Ge, Xing-Yi","Plante, Jessica A.",1
"Donaldson, Eric F.","Plante, Jessica A.",1
"Plante, Jessica A.","Shi, Zhengli-Li",1
"Ge, Xing-Yi","Graham, Rachel L.",1
"Graham, Rachel L.","Shi, Zhengli-Li",1
"Ge, Xing-Yi","Scobey, Trevor",1
"Donaldson, Eric F.","Scobey, Trevor",1
"Scobey, Trevor","Shi, Zhengli-Li",1
"Donaldson, Eric F.","Ge, Xing-Yi",1
"Ge, Xing-Yi","Randell, Scott H.",1
"Ge, Xing-Yi","Lanzavecchia, Antonio",1
"Ge, Xing-Yi","Marasco, Wayne A.",1
"Ge, Xing-Yi","Shi, Zhengli-Li",1
"Baric, Ralph S.","Ge, Xing-Yi",1
"Donaldson, Eric F.","Randell, Scott H.",1
"Donaldson, Eric F.","Lanzavecchia, Antonio",1
"Donaldson, Eric F.","Marasco, Wayne A.",1
"Donaldson, Eric F.","Shi, Zhengli-Li",1
"Randell, Scott H.","Shi, Zhengli-Li",1
"Lanzavecchia, Antonio","Shi, Zhengli-Li",1
"Marasco, Wayne A.","Shi, Zhengli-Li",1
"Baric, Ralph S.","Shi, Zhengli-Li",1
"Bi, Shengli","Qin, Eâ€™de",1
"Bi, Shengli","Duan, Shumin",1
"Bi, Shengli","Yi, Yao",1
"Bi, Shengli","Zhou, Yongdong",1
"Bi, Shengli","Xu, Hong",1
"Bi, Shengli","Li, Ruan",1
"Bi, Shengli","Yu, Man",1
"Bi, Shengli","Fan, Baochang",1
"Bi, Shengli","Yang, Baoâ€™an",1
"Bi, Shengli","Li, Guoqing",1
"Bi, Shengli","Peng, Wenming",1
"Bi, Shengli","Li, Wenjie",1
"Bi, Shengli","Jiang, Tao",1
"Bi, Shengli","Liu, Bohua",1
"Bi, Shengli","Shi, Jianping",1
"Bi, Shengli","Deng, Yongqiang",1
"Bi, Shengli","Liu, Hong",1
"Bi, Shengli","Tong, Zongzhong",1
"Bi, Shengli","Zhang, Feng",1
"Bi, Shengli","Zhang, Yu",1
"Bi, Shengli","Wang, Cuiâ€™e",1
"Bi, Shengli","Li, Yuquan",1
"Bi, Shengli","Gan, Yonghua",1
"Bi, Shengli","Li, Xiaoyu",1
"Bi, Shengli","Lu, Fushuang",1
"Bi, Shengli","Tan, Gang",1
"Bi, Shengli","Yang, Ruifu",1
"Bi, Shengli","Liu, Bin",1
"Bi, Shengli","Liu, Siqi",1
"Bi, Shengli","Cao, Wuchun",1
"Bi, Shengli","Yu, Jun",1
"Bi, Shengli","Dong, Xiaoping",1
"Duan, Shumin","Qin, Eâ€™de",1
"Qin, Eâ€™de","Yi, Yao",1
"Qin, Eâ€™de","Zhou, Yongdong",1
"Lin, Wei","Qin, Eâ€™de",2
"Qin, Eâ€™de","Xu, Hong",1
"Li, Ruan","Qin, Eâ€™de",1
"Qin, Eâ€™de","Zhang, Zizhang",1
"Qin, Eâ€™de","Sun, Haiyan",1
"Qin, Eâ€™de","Zhu, Jingui",1
"Qin, Eâ€™de","Yang, Baoâ€™an",1
"Li, Wenjie","Qin, Eâ€™de",1
"Liu, Bohua","Qin, Eâ€™de",1
"Deng, Yongqiang","Qin, Eâ€™de",1
"Qin, Eâ€™de","Wei, Wei",1
"Liu, Hong","Qin, Eâ€™de",1
"Qin, Eâ€™de","Tong, Zongzhong",1
"Qin, Eâ€™de","Zhang, Feng",1
"Li, Yuquan","Qin, Eâ€™de",1
"Gan, Yonghua","Qin, Eâ€™de",1
"Lu, Fushuang","Qin, Eâ€™de",1
"Qin, Eâ€™de","Tan, Gang",1
"Dong, Xiaoping","Qin, Eâ€™de",1
"Duan, Shumin","Xu, Zuyuan",1
"Xu, Zuyuan","Yi, Yao",1
"Xu, Zuyuan","Zhou, Yongdong",1
"Lin, Wei","Xu, Zuyuan",2
"Xu, Hong","Xu, Zuyuan",1
"Li, Ruan","Xu, Zuyuan",1
"Xu, Zuyuan","Yang, Baoâ€™an",1
"Li, Wenjie","Xu, Zuyuan",1
"Liu, Bohua","Xu, Zuyuan",1
"Deng, Yongqiang","Xu, Zuyuan",1
"Liu, Hong","Xu, Zuyuan",1
"Tong, Zongzhong","Xu, Zuyuan",1
"Xu, Zuyuan","Zhang, Feng",1
"Li, Yuquan","Xu, Zuyuan",1
"Gan, Yonghua","Xu, Zuyuan",1
"Lu, Fushuang","Xu, Zuyuan",1
"Tan, Gang","Xu, Zuyuan",1
"Dong, Xiaoping","Xu, Zuyuan",1
"Duan, Shumin","Li, Wei",1
"Li, Wei","Yi, Yao",1
"Li, Wei","Zhou, Yongdong",1
"Li, Wei","Lin, Wei",2
"Li, Wei","Xu, Hong",1
"Li, Ruan","Li, Wei",1
"Li, Wei","Yang, Baoâ€™an",1
"Li, Wei","Li, Wenjie",1
"Li, Wei","Liu, Bohua",1
"Deng, Yongqiang","Li, Wei",1
"Li, Wei","Liu, Hong",1
